dataset,model,nll_mean,nll_std,kl_divergence_mean,kl_divergence_std,full_wasserstein_mean,full_wasserstein_std,gaussian_mmd_unbiased_mean,gaussian_mmd_unbiased_std,gaussian_mmd_biased_mean,gaussian_mmd_biased_std,n_components,mixture_weights,n_iterations
banana,EM_MIXTURE,3.453124523162842,0.0,1.0237043327005764,0.10920585197871889,1.2357764766579313,0.1162321631173622,0.1633552059531212,0.004972104286596425,0.1655975580215454,0.004904344689583443,3,"0.2115, 0.0000, 0.7885",10
x_shape,EM_MIXTURE,3.658097267150879,0.0,0.7214832554369964,0.037956865229174255,1.0269170837568151,0.029368519835479424,0.18693861812353135,0.00599820979625556,0.18901267200708388,0.005935929861627951,3,"0.5092, 0.4908, 0.0000",10
bimodal_shared,EM_MIXTURE,3.6203904151916504,0.0,2.1799238455124317,3.74912499473705,18709.509282988714,56107.759747818316,0.3377232730388641,0.0050422112811759,0.3389002174139023,0.005025022240538658,3,"0.5029, 0.2818, 0.2153",10
bimodal_different,EM_MIXTURE,6.748808860778809,0.0,6.1566687390623995,0.7542830656028202,6.908189006409029,0.1282949600699719,0.5242956280708313,0.0019799352700270337,0.5251007795333862,0.001976554443012078,3,"0.0000, 0.1620, 0.8380",10
multimodal,EM_MIXTURE,3.8174397945404053,0.0,0.3063400615384846,0.6795545535427739,1627.5212678335845,3822.121313065051,0.21153299063444136,0.005759061672592923,0.2132931336760521,0.005708792560634491,3,"0.7919, 0.2081, 0.0000",10
two_moons,EM_MIXTURE,1.5943058729171753,0.0,0.0,0.0,0.0,0.0,,,,,3,"0.4923, 0.0229, 0.4848",10
rings,EM_MIXTURE,3.0597360134124756,0.0,1.8089834893708876,1.7060292674826565,283.62428897985325,642.4176506485666,0.21935877650976182,0.003465616654616795,0.2212926283478737,0.0034396184927307323,3,"0.1661, 0.2200, 0.6139",10
